metric,value,step,embedding,architecture,fold,run_type
epoch_acc,0.9312499761581421,49.0,elmo,CNN,fold3,validation
epoch_acc,0.9312499761581421,50.0,elmo,CNN,fold3,validation
epoch_acc,0.9375,51.0,elmo,CNN,fold3,validation
epoch_acc,0.9375,52.0,elmo,CNN,fold3,validation
epoch_acc,0.9375,53.0,elmo,CNN,fold3,validation
epoch_acc,0.9312499761581421,54.0,elmo,CNN,fold3,validation
epoch_acc,0.9375,55.0,elmo,CNN,fold3,validation
epoch_acc,0.9375,56.0,elmo,CNN,fold3,validation
epoch_acc,0.9375,57.0,elmo,CNN,fold3,validation
epoch_acc,0.9375,58.0,elmo,CNN,fold3,validation
epoch_acc,0.9437500238418579,59.0,elmo,CNN,fold3,validation
epoch_acc,0.9437500238418579,60.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,61.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,62.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,63.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,64.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,65.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,66.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,67.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,68.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,69.0,elmo,CNN,fold3,validation
epoch_acc,0.9437500238418579,70.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,71.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,72.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,73.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,74.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,75.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,76.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,77.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,78.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,79.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,80.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,81.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,82.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,83.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,84.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,85.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,86.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,87.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,88.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,89.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,90.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,91.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,92.0,elmo,CNN,fold3,validation
epoch_acc,0.949999988079071,93.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,94.0,elmo,CNN,fold3,validation
epoch_acc,0.9624999761581421,95.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,96.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,97.0,elmo,CNN,fold3,validation
epoch_acc,0.956250011920929,98.0,elmo,CNN,fold3,validation
epoch_acc,0.9437500238418579,99.0,elmo,CNN,fold3,validation
epoch_loss,0.6983502507209778,0.0,elmo,CNN,fold3,train
epoch_loss,0.6863642930984497,1.0,elmo,CNN,fold3,train
epoch_loss,0.6579315662384033,2.0,elmo,CNN,fold3,train
epoch_loss,0.6607175469398499,3.0,elmo,CNN,fold3,train
epoch_loss,0.5342240333557129,4.0,elmo,CNN,fold3,train
epoch_loss,0.44450637698173523,5.0,elmo,CNN,fold3,train
epoch_loss,1.036665439605713,6.0,elmo,CNN,fold3,train
epoch_loss,0.3814595639705658,7.0,elmo,CNN,fold3,train
epoch_loss,0.30592671036720276,8.0,elmo,CNN,fold3,train
epoch_loss,0.2642545700073242,9.0,elmo,CNN,fold3,train
epoch_loss,0.25551629066467285,10.0,elmo,CNN,fold3,train
epoch_loss,0.26308271288871765,11.0,elmo,CNN,fold3,train
epoch_loss,0.21400968730449677,12.0,elmo,CNN,fold3,train
epoch_loss,0.2206837385892868,13.0,elmo,CNN,fold3,train
epoch_loss,0.26530027389526367,14.0,elmo,CNN,fold3,train
epoch_loss,0.3059235215187073,15.0,elmo,CNN,fold3,train
epoch_loss,0.1820828765630722,16.0,elmo,CNN,fold3,train
epoch_loss,0.15800784528255463,17.0,elmo,CNN,fold3,train
epoch_loss,0.1542550027370453,18.0,elmo,CNN,fold3,train
epoch_loss,0.14753562211990356,19.0,elmo,CNN,fold3,train
epoch_loss,0.18422578275203705,20.0,elmo,CNN,fold3,train
epoch_loss,0.3341507613658905,21.0,elmo,CNN,fold3,train
epoch_loss,0.26015621423721313,22.0,elmo,CNN,fold3,train
epoch_loss,0.13767105340957642,23.0,elmo,CNN,fold3,train
epoch_loss,0.129913792014122,24.0,elmo,CNN,fold3,train
epoch_loss,0.11293287575244904,25.0,elmo,CNN,fold3,train
epoch_loss,0.1068059578537941,26.0,elmo,CNN,fold3,train
epoch_loss,0.1013220027089119,27.0,elmo,CNN,fold3,train
epoch_loss,0.09532639384269714,28.0,elmo,CNN,fold3,train
epoch_loss,0.11090255528688431,29.0,elmo,CNN,fold3,train
epoch_loss,0.13314656913280487,30.0,elmo,CNN,fold3,train
epoch_loss,0.13944368064403534,31.0,elmo,CNN,fold3,train
epoch_loss,0.15103144943714142,32.0,elmo,CNN,fold3,train
epoch_loss,0.10156497359275818,33.0,elmo,CNN,fold3,train
epoch_loss,0.07617241144180298,34.0,elmo,CNN,fold3,train
epoch_loss,0.06880855560302734,35.0,elmo,CNN,fold3,train
epoch_loss,0.06239453703165054,36.0,elmo,CNN,fold3,train
epoch_loss,0.056999098509550095,37.0,elmo,CNN,fold3,train
epoch_loss,0.0560796819627285,38.0,elmo,CNN,fold3,train
epoch_loss,0.05114426836371422,39.0,elmo,CNN,fold3,train
epoch_loss,0.055486537516117096,40.0,elmo,CNN,fold3,train
epoch_loss,0.043948907405138016,41.0,elmo,CNN,fold3,train
epoch_loss,0.04136199504137039,42.0,elmo,CNN,fold3,train
epoch_loss,0.04205316677689552,43.0,elmo,CNN,fold3,train
epoch_loss,0.05889361351728439,44.0,elmo,CNN,fold3,train
epoch_loss,1.2770280838012695,45.0,elmo,CNN,fold3,train
epoch_loss,0.6788376569747925,46.0,elmo,CNN,fold3,train
epoch_loss,0.1180686503648758,47.0,elmo,CNN,fold3,train
epoch_loss,0.0944933146238327,48.0,elmo,CNN,fold3,train
epoch_loss,0.08643755316734314,49.0,elmo,CNN,fold3,train
epoch_loss,0.07744351774454117,50.0,elmo,CNN,fold3,train
epoch_loss,0.07259925454854965,51.0,elmo,CNN,fold3,train
epoch_loss,0.07113535702228546,52.0,elmo,CNN,fold3,train
epoch_loss,0.06484424322843552,53.0,elmo,CNN,fold3,train
epoch_loss,0.06166228652000427,54.0,elmo,CNN,fold3,train
epoch_loss,0.058209799230098724,55.0,elmo,CNN,fold3,train
epoch_loss,0.056811798363924026,56.0,elmo,CNN,fold3,train
epoch_loss,0.053792085498571396,57.0,elmo,CNN,fold3,train
epoch_loss,0.04768769070506096,58.0,elmo,CNN,fold3,train
epoch_loss,0.047414202243089676,59.0,elmo,CNN,fold3,train
epoch_loss,0.04497692361474037,60.0,elmo,CNN,fold3,train
epoch_loss,0.04313347861170769,61.0,elmo,CNN,fold3,train
epoch_loss,0.03983600437641144,62.0,elmo,CNN,fold3,train
epoch_loss,0.03794916346669197,63.0,elmo,CNN,fold3,train
epoch_loss,0.03965619206428528,64.0,elmo,CNN,fold3,train
epoch_loss,0.03761919587850571,65.0,elmo,CNN,fold3,train
epoch_loss,0.03630772605538368,66.0,elmo,CNN,fold3,train
epoch_loss,0.03486093878746033,67.0,elmo,CNN,fold3,train
epoch_loss,0.03321417421102524,68.0,elmo,CNN,fold3,train
epoch_loss,0.03295562043786049,69.0,elmo,CNN,fold3,train
epoch_loss,0.031436700373888016,70.0,elmo,CNN,fold3,train
epoch_loss,0.030671056360006332,71.0,elmo,CNN,fold3,train
epoch_loss,0.029548639431595802,72.0,elmo,CNN,fold3,train
epoch_loss,0.028329988941550255,73.0,elmo,CNN,fold3,train
epoch_loss,0.027967544272542,74.0,elmo,CNN,fold3,train
epoch_loss,0.02726539969444275,75.0,elmo,CNN,fold3,train
epoch_loss,0.027419492602348328,76.0,elmo,CNN,fold3,train
epoch_loss,0.02541874535381794,77.0,elmo,CNN,fold3,train
epoch_loss,0.025219988077878952,78.0,elmo,CNN,fold3,train
epoch_loss,0.025379585102200508,79.0,elmo,CNN,fold3,train
epoch_loss,0.02191328816115856,80.0,elmo,CNN,fold3,train
epoch_loss,0.02318752370774746,81.0,elmo,CNN,fold3,train
epoch_loss,0.021686885505914688,82.0,elmo,CNN,fold3,train
epoch_loss,0.01951739192008972,83.0,elmo,CNN,fold3,train
epoch_loss,0.02053426206111908,84.0,elmo,CNN,fold3,train
epoch_loss,0.018656425178050995,85.0,elmo,CNN,fold3,train
epoch_loss,0.020178627222776413,86.0,elmo,CNN,fold3,train
epoch_loss,0.017824003472924232,87.0,elmo,CNN,fold3,train
epoch_loss,0.017681971192359924,88.0,elmo,CNN,fold3,train
epoch_loss,0.015149432234466076,89.0,elmo,CNN,fold3,train
epoch_loss,0.015377574600279331,90.0,elmo,CNN,fold3,train
epoch_loss,0.014318562112748623,91.0,elmo,CNN,fold3,train
epoch_loss,0.014463507570326328,92.0,elmo,CNN,fold3,train
epoch_loss,0.012639292515814304,93.0,elmo,CNN,fold3,train
epoch_loss,0.012935323640704155,94.0,elmo,CNN,fold3,train
epoch_loss,0.012303328141570091,95.0,elmo,CNN,fold3,train
epoch_loss,0.012047536671161652,96.0,elmo,CNN,fold3,train
epoch_loss,0.011287534609436989,97.0,elmo,CNN,fold3,train
epoch_loss,0.008969441056251526,98.0,elmo,CNN,fold3,train
epoch_loss,0.00979827344417572,99.0,elmo,CNN,fold3,train
epoch_acc,0.4487534761428833,0.0,elmo,CNN,fold3,train
epoch_acc,0.576869785785675,1.0,elmo,CNN,fold3,train
epoch_acc,0.6945983171463013,2.0,elmo,CNN,fold3,train
epoch_acc,0.5699446201324463,3.0,elmo,CNN,fold3,train
epoch_acc,0.8289473652839661,4.0,elmo,CNN,fold3,train
epoch_acc,0.8337950110435486,5.0,elmo,CNN,fold3,train
epoch_acc,0.6066482067108154,6.0,elmo,CNN,fold3,train
epoch_acc,0.8933517932891846,7.0,elmo,CNN,fold3,train
epoch_acc,0.9009695053100586,8.0,elmo,CNN,fold3,train
epoch_acc,0.9058171510696411,9.0,elmo,CNN,fold3,train
epoch_acc,0.9085872769355774,10.0,elmo,CNN,fold3,train
epoch_acc,0.9023545980453491,11.0,elmo,CNN,fold3,train
epoch_acc,0.9321329593658447,12.0,elmo,CNN,fold3,train
epoch_acc,0.9272853136062622,13.0,elmo,CNN,fold3,train
epoch_acc,0.8843490481376648,14.0,elmo,CNN,fold3,train
epoch_acc,0.8656509518623352,15.0,elmo,CNN,fold3,train
epoch_acc,0.9362881183624268,16.0,elmo,CNN,fold3,train
epoch_acc,0.945983350276947,17.0,elmo,CNN,fold3,train
epoch_acc,0.9522160887718201,18.0,elmo,CNN,fold3,train
epoch_acc,0.9522160887718201,19.0,elmo,CNN,fold3,train
epoch_acc,0.9245152473449707,20.0,elmo,CNN,fold3,train
epoch_acc,0.8545706272125244,21.0,elmo,CNN,fold3,train
epoch_acc,0.8905817270278931,22.0,elmo,CNN,fold3,train
epoch_acc,0.9570637345314026,23.0,elmo,CNN,fold3,train
epoch_acc,0.9605262875556946,24.0,elmo,CNN,fold3,train
epoch_acc,0.9667590260505676,25.0,elmo,CNN,fold3,train
epoch_acc,0.9695290923118591,26.0,elmo,CNN,fold3,train
epoch_acc,0.9681440591812134,27.0,elmo,CNN,fold3,train
epoch_acc,0.9722991585731506,28.0,elmo,CNN,fold3,train
epoch_acc,0.9598338007926941,29.0,elmo,CNN,fold3,train
epoch_acc,0.9452908635139465,30.0,elmo,CNN,fold3,train
epoch_acc,0.945983350276947,31.0,elmo,CNN,fold3,train
epoch_acc,0.9397506713867188,32.0,elmo,CNN,fold3,train
epoch_acc,0.9639889001846313,33.0,elmo,CNN,fold3,train
epoch_acc,0.9813019633293152,34.0,elmo,CNN,fold3,train
epoch_acc,0.9792243838310242,35.0,elmo,CNN,fold3,train
epoch_acc,0.9840720295906067,36.0,elmo,CNN,fold3,train
epoch_acc,0.9826869964599609,37.0,elmo,CNN,fold3,train
epoch_acc,0.9847645163536072,38.0,elmo,CNN,fold3,train
epoch_acc,0.9840720295906067,39.0,elmo,CNN,fold3,train
epoch_acc,0.9868420958518982,40.0,elmo,CNN,fold3,train
epoch_acc,0.9896121621131897,41.0,elmo,CNN,fold3,train
epoch_acc,0.990304708480835,42.0,elmo,CNN,fold3,train
epoch_acc,0.9875346422195435,43.0,elmo,CNN,fold3,train
epoch_acc,0.9771468043327332,44.0,elmo,CNN,fold3,train
epoch_acc,0.7534626126289368,45.0,elmo,CNN,fold3,train
epoch_acc,0.8047091364860535,46.0,elmo,CNN,fold3,train
epoch_acc,0.9639889001846313,47.0,elmo,CNN,fold3,train
epoch_acc,0.9743767380714417,48.0,elmo,CNN,fold3,train
epoch_acc,0.9750692248344421,49.0,elmo,CNN,fold3,train
epoch_acc,0.9806094169616699,50.0,elmo,CNN,fold3,train
epoch_acc,0.9792243838310242,51.0,elmo,CNN,fold3,train
epoch_acc,0.9806094169616699,52.0,elmo,CNN,fold3,train
epoch_acc,0.9813019633293152,53.0,elmo,CNN,fold3,train
epoch_acc,0.9819944500923157,54.0,elmo,CNN,fold3,train
epoch_acc,0.9840720295906067,55.0,elmo,CNN,fold3,train
epoch_acc,0.9854570627212524,56.0,elmo,CNN,fold3,train
epoch_acc,0.9847645163536072,57.0,elmo,CNN,fold3,train
epoch_acc,0.9868420958518982,58.0,elmo,CNN,fold3,train
epoch_acc,0.988227128982544,59.0,elmo,CNN,fold3,train
epoch_acc,0.9889196753501892,60.0,elmo,CNN,fold3,train
epoch_acc,0.9909972548484802,61.0,elmo,CNN,fold3,train
epoch_acc,0.9916897416114807,62.0,elmo,CNN,fold3,train
epoch_acc,0.9916897416114807,63.0,elmo,CNN,fold3,train
epoch_acc,0.990304708480835,64.0,elmo,CNN,fold3,train
epoch_acc,0.9916897416114807,65.0,elmo,CNN,fold3,train
epoch_acc,0.992382287979126,66.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,67.0,elmo,CNN,fold3,train
epoch_acc,0.992382287979126,68.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,69.0,elmo,CNN,fold3,train
epoch_acc,0.9930747747421265,70.0,elmo,CNN,fold3,train
epoch_acc,0.992382287979126,71.0,elmo,CNN,fold3,train
epoch_acc,0.9930747747421265,72.0,elmo,CNN,fold3,train
epoch_acc,0.9930747747421265,73.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,74.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,75.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,76.0,elmo,CNN,fold3,train
epoch_acc,0.9930747747421265,77.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,78.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,79.0,elmo,CNN,fold3,train
epoch_acc,0.9944598078727722,80.0,elmo,CNN,fold3,train
epoch_acc,0.9944598078727722,81.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,82.0,elmo,CNN,fold3,train
epoch_acc,0.9937673211097717,83.0,elmo,CNN,fold3,train
epoch_acc,0.9951523542404175,84.0,elmo,CNN,fold3,train
epoch_acc,0.9951523542404175,85.0,elmo,CNN,fold3,train
epoch_acc,0.9944598078727722,86.0,elmo,CNN,fold3,train
epoch_acc,0.9951523542404175,87.0,elmo,CNN,fold3,train
epoch_acc,0.9958449006080627,88.0,elmo,CNN,fold3,train
epoch_acc,0.9972299337387085,89.0,elmo,CNN,fold3,train
epoch_acc,0.9965373873710632,90.0,elmo,CNN,fold3,train
epoch_acc,0.9958449006080627,91.0,elmo,CNN,fold3,train
epoch_acc,0.9965373873710632,92.0,elmo,CNN,fold3,train
epoch_acc,0.9972299337387085,93.0,elmo,CNN,fold3,train
epoch_acc,0.997922420501709,94.0,elmo,CNN,fold3,train
epoch_acc,0.997922420501709,95.0,elmo,CNN,fold3,train
epoch_acc,0.997922420501709,96.0,elmo,CNN,fold3,train
epoch_acc,0.9986149668693542,97.0,elmo,CNN,fold3,train
epoch_acc,0.9993074536323547,98.0,elmo,CNN,fold3,train
epoch_acc,0.9986149668693542,99.0,elmo,CNN,fold3,train
epoch_loss,0.9107107520103455,0.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.6947285532951355,1.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.6828662753105164,2.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.6715492010116577,3.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.6447573304176331,4.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.6025247573852539,5.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.5405333042144775,6.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.473368376493454,7.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.42035308480262756,8.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.420695036649704,9.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.37651515007019043,10.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3910849988460541,11.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.30849021673202515,12.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.27753710746765137,13.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.28106001019477844,14.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.24858656525611877,15.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.2576480805873871,16.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.2330056130886078,17.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.2545713484287262,18.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.2575496733188629,19.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.26259613037109375,20.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.31895485520362854,21.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.2583629786968231,22.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.253282368183136,23.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.2991828918457031,24.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.267553448677063,25.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.2725379765033722,26.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.27683085203170776,27.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.33602777123451233,28.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.32082515954971313,29.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.29164931178092957,30.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.29372379183769226,31.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.30488017201423645,32.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3366192579269409,33.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3807081878185272,34.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3940723240375519,35.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3532405495643616,36.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.314005970954895,37.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3164212703704834,38.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3355935513973236,39.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3549535870552063,40.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.38044700026512146,41.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3975512981414795,42.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.39541372656822205,43.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3815442621707916,44.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3754922151565552,45.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.37472912669181824,46.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.35796019434928894,47.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.35483577847480774,48.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3571634292602539,49.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3754226267337799,50.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.4069278836250305,51.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.411157488822937,52.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.38816794753074646,53.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.37075677514076233,54.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3671289086341858,55.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.36899617314338684,56.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.37688490748405457,57.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.38596147298812866,58.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.39254313707351685,59.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3901844024658203,60.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.38533082604408264,61.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3832041621208191,62.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.37828537821769714,63.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.394036203622818,64.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3978443443775177,65.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3969345986843109,66.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.39299628138542175,67.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.38509413599967957,68.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.37423840165138245,69.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3950926661491394,70.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.42490988969802856,71.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.4163963496685028,72.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3901839256286621,73.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3657917082309723,74.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3646620213985443,75.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.36895567178726196,76.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.39531105756759644,77.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.4351447820663452,78.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.44286900758743286,79.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.4183465540409088,80.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.39210593700408936,81.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3782491087913513,82.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3748886287212372,83.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.392539918422699,84.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.4028629660606384,85.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3953979015350342,86.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.38133448362350464,87.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3777078092098236,88.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.391033798456192,89.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.4121779799461365,90.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3922671675682068,91.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.38456636667251587,92.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.3890155851840973,93.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.39863505959510803,94.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.4122791886329651,95.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.42474040389060974,96.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.39570942521095276,97.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.38912466168403625,98.0,w2v,CNNPAR,fold1,validation
epoch_loss,0.405117928981781,99.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.5,0.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.5,1.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.5864197611808777,2.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.6604938507080078,3.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.654321014881134,4.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.6913580298423767,5.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8209876418113708,6.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8209876418113708,7.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8024691343307495,8.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8333333134651184,9.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8333333134651184,10.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.845678985118866,11.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8703703880310059,12.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8641975522041321,13.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8703703880310059,14.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.895061731338501,15.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8888888955116272,16.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9012345671653748,17.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9074074029922485,18.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9135802388191223,19.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9197530746459961,20.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.895061731338501,21.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9197530746459961,22.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9259259104728699,23.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9012345671653748,24.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9259259104728699,25.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9197530746459961,26.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9320987462997437,27.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9012345671653748,28.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9135802388191223,29.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9320987462997437,30.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9197530746459961,31.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9259259104728699,32.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9135802388191223,33.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9074074029922485,34.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.8888888955116272,35.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9074074029922485,36.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9259259104728699,37.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9259259104728699,38.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9259259104728699,39.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9320987462997437,40.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9259259104728699,41.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9197530746459961,42.0,w2v,CNNPAR,fold1,validation
epoch_acc,0.9259259104728699,43.0,w2v,CNNPAR,fold1,validation
